f2660ef1d8|मिलियन डलर लिने|मिलियन डलर लिने
51025b4751|कम नै छ|कम नै छ
32dc158f29|उमेरमा पुनर्स्थापन|उमेरमा पुनर्स्थापन
e7ebe38a36|प्रकारका छन् शारीरिक|प्रकारका छन् शारीरिक
bac397f5e7|जनताको पाटी प्रतिको|जनताको पाटी प्रतिको
8954629832|इतिहासको एक अध्याय|इतिहासको एक अध्याय
47fcb3f4fb|इतिहासमा स्नातक|इतिहासमा स्नातक
93d6a51a86|65 छ जसमा|65 छ जसमा
ba4059b1b4|मान्नु हुने छ|मान्नु हुने छ
14dd399e71|सामना गर्नुपर्यो|सामना गर्नुपर्यो
cc322baad5|उल्लेख संविधानमै गराउनु|उल्लेख संविधानमै गराउनु
75a9e2b8d4|दुरदुर भइन्छ भन्ने हो|दुरदुर भइन्छ भन्ने हो
be44e2ce24|स्वतन्त्र रह्यो|स्वतन्त्र रह्यो
44bcc91e16|रटेको भरमा|रटेको भरमा
f88cbbd1d6|ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।|ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।
e193067f21|फागुन कृष्ण चतुर्दशीको|फागुन कृष्ण चतुर्दशीको
d0683ab2ee|गरिसकेको छ|गरिसकेको छ
36b431cb43|वीर योद्धाका हिसाबले|वीर योद्धाका हिसाबले
fad31ae62c|डेढ वर्षपछि उनी|डेढ वर्षपछि उनी
0e6f9f87eb|संस्कृत साहित्यको|संस्कृत साहित्यको
b47fc3923c|केही कुरा छन्|केही कुरा छन्
90ae358949|जस्तो लाग्छ कसो|जस्तो लाग्छ कसो
6a98373ff0|राष्ट्रिय तथा अन्तर्राष्ट्रिय स्तर|राष्ट्रिय तथा अन्तर्राष्ट्रिय स्तर
a8841d2dd6|खेल अवधिभर रेफ्रीको|खेल अवधिभर रेफ्रीको
d550a21485|व्याकुल थिए|व्याकुल थिए
819af15a20|परिस्थितिमा प्रभाव भयो|परिस्थितिमा प्रभाव भयो
d9c7236e53|पढ्न छनोट भए|पढ्न छनोट भए
5d938c0907|उभ्याएको प्रसङ्ग|उभ्याएको प्रसङ्ग
5344b83226|बौद्धनाथ क्षेत्र विकास|बौद्धनाथ क्षेत्र विकास
278b99564b|मेरो विचारलाई अलि|मेरो विचारलाई अलि
5770eb16e2|परिवर्तनका लागि|परिवर्तनका लागि
8ebf3d07d2|तर जब पाण्डवहरूले|तर जब पाण्डवहरूले
07acb0b4e1|परम्परालाई अघि बढाउनमा|परम्परालाई अघि बढाउनमा
8c9df0badf|टाइपराइटरका लागि किबोर्डको|टाइपराइटरका लागि किबोर्डको
4f07009425|बक्ससमेत तोकिएको खेलस्थलको|बक्ससमेत तोकिएको खेलस्थलको
e4ad472285|पहिलोपटक आएको 9|पहिलोपटक आएको 9
6758dcce48|विज्ञानको विविध शाखाहरूमा|विज्ञानको विविध शाखाहरूमा
213f2ef89d|विनोदको स्वभाव वाइवाइमा|विनोदको स्वभाव वाइवाइमा
779eeccb5d|बाबुराम भट्टराई समूहसँग|बाबुराम भट्टराई समूहसँग
0afea395de|कारण हो जहाँ|कारण हो जहाँ
e5948ba4e1|केही बोलेको हुँ|केही बोलेको हुँ
f3712ee36e|धूर्तता र सजिला|धूर्तता र सजिला
cfd2f9d63c|चुरे क्षेत्र पशुपालन|चुरे क्षेत्र पशुपालन
fb2b2aacc4|परिवारलाई नैतिक र आर्थिक|परिवारलाई नैतिक र आर्थिक
0d279e25a1|उनको पछिल्लो साहित्यिक|उनको पछिल्लो साहित्यिक
1fbe30781d|एक जना राज्यपाल|एक जना राज्यपाल
a74f673484|वेसारे राजपानी शिखर|वेसारे राजपानी शिखर
40fd01e90e|सडक कविता क्रान्ति अभियान भवानी घिमिरे मोहन कोइराला हरिभक्त कटुवाल।|सडक कविता क्रान्ति अभियान भवानी घिमिरे मोहन कोइराला हरिभक्त कटुवाल।
9d05f39d7a|लगाइएका छन्|लगाइएका छन्
b5902092c5|कम्प्युटर जसलाई नेपालीमा|कम्प्युटर जसलाई नेपालीमा
79d757f48a|परीक्षण गर्दै थिए|परीक्षण गर्दै थिए
9698b647ed|आठ हजारीमाथि|आठ हजारीमाथि
bf18140db4|स्कोर हुनेछ|स्कोर हुनेछ
ebe470bcce|4 नागरिक जीवन|4 नागरिक जीवन
82baf16ac1|पालन गर्छन्|पालन गर्छन्
3e0eb4fbf6|प्राध्यापनरत हुनुहुन्छ|प्राध्यापनरत हुनुहुन्छ
1609cd2271|यसो गर्नको कारण|यसो गर्नको कारण
57e837b409|दुर्गास्थान नेपालको महाकाली|दुर्गास्थान नेपालको महाकाली
912402360f|मुख्य जेल बेउरमा|मुख्य जेल बेउरमा
256b309190|जिल्लाहरूबाट प्रान्त अथवा|जिल्लाहरूबाट प्रान्त अथवा
55d22a006e|सबैले अरूको कुरा|सबैले अरूको कुरा
6881eb48a3|यामाहा बाइक जिते|यामाहा बाइक जिते
078ff79300|तट रेखा बनाउँदछ|तट रेखा बनाउँदछ
b23ff0f4a0|नयाँ नगरपालिका|नयाँ नगरपालिका
6c1c26a87c|सहयोग नियोग अर्थात्|सहयोग नियोग अर्थात्
860090c1d5|4 गते इस्मा|4 गते इस्मा
01d2aa38b7|व्यवस्था गरी यो|व्यवस्था गरी यो
7b9949c9e6|विजय|विजय
342b3944fa|अहिले पनि छ|अहिले पनि छ
216f2e5600|72 किलोमिटर सडक|72 किलोमिटर सडक
873d1aea19|आफ्नो अस्तित्व|आफ्नो अस्तित्व
5d37ecc067|घामले पिल्सिएको देश|घामले पिल्सिएको देश
438e7b3413|मिसाइल बनाए|मिसाइल बनाए
6f0763ff81|त्यसले सानो लट्टुको|त्यसले सानो लट्टुको
c510d05844|जयकार गरियो|जयकार गरियो
4652151095|घाटु मादी नदी र सेती नदीको घाँटीबाट उत्पन्न भएको विश्वास गरिन्छ।|घाटु मादी नदी र सेती नदीको घाँटीबाट उत्पन्न भएको विश्वास गरिन्छ।
d5230aa740|उनले त्यो सङ्गठनको|उनले त्यो सङ्गठनको
4f4fd1e31c|दृष्टिले हेरिरहेका छन्|दृष्टिले हेरिरहेका छन्
a34ea374aa|यस विषयमा|यस विषयमा
3348161ea3|चाहेको सन्तान जन्माउन|चाहेको सन्तान जन्माउन
6243a73577|भन्ने लाग्छ|भन्ने लाग्छ
bbbc3cf1f6|पृष्ठमा परिवर्तन गरेर|पृष्ठमा परिवर्तन गरेर
42d855f575|रमाइलो लाग्छ|रमाइलो लाग्छ
ebaa43602f|जन्मेको हुँदैन|जन्मेको हुँदैन
817bc3e569|उक्त पुस्तकले|उक्त पुस्तकले
85d00a8bdb|सक्छन् तिनको विकासलाई|सक्छन् तिनको विकासलाई
de0a79133b|पहिलो चरणमा भद्रपुरदेखि|पहिलो चरणमा भद्रपुरदेखि
7243e03c94|विकल्प मोबाइलमा हुन्छ|विकल्प मोबाइलमा हुन्छ
ae47c62689|छोराछोरी नातिनातिना समेत|छोराछोरी नातिनातिना समेत
4419a93f5e|श्रृङ्खलाहरूले घेरिए|श्रृङ्खलाहरूले घेरिए
13d2db3c63|यो नदी समुन्द्रमा|यो नदी समुन्द्रमा
5b327c220e|बनाइएको एक प्रकारको|बनाइएको एक प्रकारको
03654f3aa6|टाइगर हुँ मलाई|टाइगर हुँ मलाई
c8a0f33a06|पुरस्कार स्थापना गरेको|पुरस्कार स्थापना गरेको
5b72882bf6|संविधानसभामा आफ्नो केन्द्रीय|संविधानसभामा आफ्नो केन्द्रीय
b7909a77a4|नामले चिनिने गर्दछन्|नामले चिनिने गर्दछन्
461908d282|भएकै कारण श्रेष्ठले|भएकै कारण श्रेष्ठले
2c6d906756|अनि के हामी|अनि के हामी
0b59c82bba|उनको कुरालाई|उनको कुरालाई
ea13528983|पुमा जातिको उत्पत्ति|पुमा जातिको उत्पत्ति
17e1e3cb38|असम्भव नै लाग्छ|असम्भव नै लाग्छ
8534093f77|किन ठाउँ छाडे|किन ठाउँ छाडे
7fb7ab3736|उनका विशेषता थिए|उनका विशेषता थिए
a5a5e72929|विदेशमा समेत प्यारो|विदेशमा समेत प्यारो
c1aea66e4e|पण्डित आएको|पण्डित आएको
64d85561a2|एकपट्टि मात्र जहाज|एकपट्टि मात्र जहाज
4660b152c6|झालाई गोली हानियो|झालाई गोली हानियो
17f45ca2e9|मनोरञ्जन प्रदान|मनोरञ्जन प्रदान
0bde0e37f1|त्यो संरचनालाई कर्पस|त्यो संरचनालाई कर्पस
57ce4b1929|प्रवाहित हुन्छन्|प्रवाहित हुन्छन्
fb68c84c5f|कोही मरेको छैन|कोही मरेको छैन
1efaef24e2|तनहुँ जिल्लामा|तनहुँ जिल्लामा
23b7d34821|एक्कासि आइलागेपछि हरिमाने|एक्कासि आइलागेपछि हरिमाने
9eeabaad5f|ग्रन्थिहरूद्वारा बनाइन्छ|ग्रन्थिहरूद्वारा बनाइन्छ
9d517cf25f|धरतीबाट लुप्त हुने|धरतीबाट लुप्त हुने
def8e0ac02|नै अङ्ग्रेजी दण्ड|नै अङ्ग्रेजी दण्ड
6bdca8788e|नयाँ सहरको नाम|नयाँ सहरको नाम
e12fa86139|यो नेपाल प्रहरी|यो नेपाल प्रहरी
e63c8a89f4|विदरित दरारयुक्त या|विदरित दरारयुक्त या
5ba84b5330|गणना छ|गणना छ
aa3c0fc14f|बच्चनले बलिउडका केही|बच्चनले बलिउडका केही
c91aa62814|हप्ताको गर्भिणी भएपछि|हप्ताको गर्भिणी भएपछि
b50672a292|युधिष्ठिरलाई युद्ध गर्नका|युधिष्ठिरलाई युद्ध गर्नका
80f06e9a24|सन्दर्भ ग्रन्थहरू उल्लेख|सन्दर्भ ग्रन्थहरू उल्लेख
d7209fcf84|झलनाथ खनाल प्रधानमन्त्री अनि भरतमोहन अधिकारी अर्थमन्त्री।|झलनाथ खनाल प्रधानमन्त्री अनि भरतमोहन अधिकारी अर्थमन्त्री।
9402eca75f|पुरानै स्थितिमा लगेँ|पुरानै स्थितिमा लगेँ
1324e5e6e5|पर्नुअघि म बस्ने|पर्नुअघि म बस्ने
772ffe062b|विशाल वृक्ष तथा|विशाल वृक्ष तथा
6fbd9cc166|यिनीहरूमा जीवाणु तथा|यिनीहरूमा जीवाणु तथा
1c0daca29a|पश्चिममा उल्लेरी|पश्चिममा उल्लेरी
ebcb9cba65|बिएलजि 390 एलबि|बिएलजि 390 एलबि
7e74162cad|त्यसको कारण बुझ्न|त्यसको कारण बुझ्न
03928ad080|गाउँ त्यागेर|गाउँ त्यागेर
60d8b87af3|मन्त्रालयले यस नीतिलाई|मन्त्रालयले यस नीतिलाई
c78bed7bfc|छ कि कुष्ठरोगीको|छ कि कुष्ठरोगीको
299678b1d4|म अब जथाभावी|म अब जथाभावी
2e09d985b3|गिरिको सुयोग्य|गिरिको सुयोग्य
686add64e7|नदीको संगमस्थल बुझिन्छ|नदीको संगमस्थल बुझिन्छ
01f27a8472|सार्वभौम राजाको वध|सार्वभौम राजाको वध
f7f378d3dd|प्रतिशत थियो जबकि|प्रतिशत थियो जबकि
ace5e361a5|सङ्घीय गणतान्त्रिक|सङ्घीय गणतान्त्रिक
b5b8eb23d6|उनी नेपाली चलचित्रमा|उनी नेपाली चलचित्रमा
14a37e3fe8|भयो इत्यादि|भयो इत्यादि
588cbc2887|यो रुडयार्ड किपलिङ्गद्वारा|यो रुडयार्ड किपलिङ्गद्वारा
c965c8abcd|विधि विभागको वित्त|विधि विभागको वित्त
ca960c5606|सीमाना रहेको छ|सीमाना रहेको छ
674bacd9c3|नियुक्ति कसरी हो|नियुक्ति कसरी हो
86e5408696|प्रतिष्ठानद्वारा आयोजित कविता|प्रतिष्ठानद्वारा आयोजित कविता
49a30c6cd6|केशरशमशेरका छोरा|केशरशमशेरका छोरा
a6de1f6b99|अनुसार यस गाविस|अनुसार यस गाविस
ddfe4a3cce|अभिनय गरिसक्नुभएको|अभिनय गरिसक्नुभएको
08c13704aa|राम्रो विषय अध्ययन|राम्रो विषय अध्ययन
30ae756c1d|निश्चित नै यो|निश्चित नै यो
9eae2e49a0|महादेवबाट आफ्ना भक्तजनलाई|महादेवबाट आफ्ना भक्तजनलाई
ec08567348|आदिको उल्लेख टिप्पणी|आदिको उल्लेख टिप्पणी
a4ba236ea7|धेरै गणतन्त्रहरूमा|धेरै गणतन्त्रहरूमा
8b4dde4621|आदिलाई दिने गरिएको छ|आदिलाई दिने गरिएको छ
ccfba66f15|जोन मिल्टनद्वारा|जोन मिल्टनद्वारा
79de0aa1e3|वटा अक्षरहरू छन्|वटा अक्षरहरू छन्
8721f29b53|क्षितिजीय घटना ब्ल्याक|क्षितिजीय घटना ब्ल्याक
ae6004e51c|अन्ना हजारेले लोकपाल|अन्ना हजारेले लोकपाल
3fe76a88f5|विष्णुबहादुर मानन्धरलगायतले उनलाई हटाए|विष्णुबहादुर मानन्धरलगायतले उनलाई हटाए
8db2ef9482|भूतपूर्व रेल मन्त्री|भूतपूर्व रेल मन्त्री
a3c0208041|बहालीपछि लोकतन्त्र आन्दोलन|बहालीपछि लोकतन्त्र आन्दोलन
0857784050|भाषा संस्कृति र परम्पराहरू|भाषा संस्कृति र परम्पराहरू
8a62b77b96|अधिक गहिरा छन्|अधिक गहिरा छन्
b48f682a27|थिए र उनले|थिए र उनले
d1eba4a93f|स्टारकिडको साङ्गीतिक नाटक|स्टारकिडको साङ्गीतिक नाटक
063962694d|र 79 महिलाहरू|र 79 महिलाहरू
df4593cfb2|गुटबन्दी मौलाएको बेला|गुटबन्दी मौलाएको बेला
fc5a6de4ec|कुनै संगठीत समुदायले|कुनै संगठीत समुदायले
c709106c82|मानिसहरू आउने गर्दछन्|मानिसहरू आउने गर्दछन्
9968fc99a9|वैज्ञानिक वर्गीकरण|वैज्ञानिक वर्गीकरण
226090de2e|प्रतिवेदन बन्न पुग्यो|प्रतिवेदन बन्न पुग्यो
265c9d0426|वैद्यको जन्म 1971|वैद्यको जन्म 1971
017197a5b9|घोषणासम्म छन्|घोषणासम्म छन्
e0defae256|झापामा पक्राउ परे|झापामा पक्राउ परे
240466ad7e|आएकी हौ|आएकी हौ
b2ccc3d344|विश्वमै दुर्लभ मानिने|विश्वमै दुर्लभ मानिने
5521dbbcb5|वुड्सले 9 अन्डर|वुड्सले 9 अन्डर
20fdf7ff1f|सुरु हुनसक्छ|सुरु हुनसक्छ
56d223a6b1|सरकारहरूको अधीन अस्ट्रेलियाको|सरकारहरूको अधीन अस्ट्रेलियाको
3a3e8dc39f|लेख तयार गर्न|लेख तयार गर्न
89702896e7|अनुमति प्राप्त केही|अनुमति प्राप्त केही
33964f06dd|नभएको हुँदा लामखुट्टेको|नभएको हुँदा लामखुट्टेको
96c5abb790|प्रकारको अन्य खेलाडीलाई|प्रकारको अन्य खेलाडीलाई
e42afd732e|खोजिरहेको पाउनुहुनेछ|खोजिरहेको पाउनुहुनेछ
caae4fbd25|उनी बस्न थालेका|उनी बस्न थालेका
69c66e827b|बन्द भैसकेको छ|बन्द भैसकेको छ
754288addb|जोशीजी नमस्कार|जोशीजी नमस्कार
422e5e8400|उनले लगातार अहिंसाको|उनले लगातार अहिंसाको
ce7cc75e02|परम्परागत लाखेनाचको प्रदर्शन|परम्परागत लाखेनाचको प्रदर्शन
f25dedc1aa|आवश्यक सुधार|आवश्यक सुधार
b1add4aff7|ककनीबाट देखिने सूर्योदय र सूर्यास्तको मनमोहक क्षण सम्झन लायक हुन्छ।|ककनीबाट देखिने सूर्योदय र सूर्यास्तको मनमोहक क्षण सम्झन लायक हुन्छ।
f197c505ef|प्रस्तुत गर्दछ|प्रस्तुत गर्दछ
48f9d1eafe|यी शब्दहरूले मलाई|यी शब्दहरूले मलाई
28f2e3c042|निष्ठुरी मायालु जस्ता|निष्ठुरी मायालु जस्ता
7941d6858b|काट्न पुगेँछु|काट्न पुगेँछु
2c10a2987e|बाध्य भएर उनले|बाध्य भएर उनले
f7500a25f3|भनेर गाली गरे|भनेर गाली गरे
0f353aadb1|पर्यावलोकन गोविन्दराज भट्टराईद्वारा|पर्यावलोकन गोविन्दराज भट्टराईद्वारा
875ed6afa8|ज्यादै चिसो पानी|ज्यादै चिसो पानी
2726a6218b|2018 सालमा प्रधानपञ्च|2018 सालमा प्रधानपञ्च
bb81bda5e1|द्वारहरू र सुनको जलप|द्वारहरू र सुनको जलप
ae8e1628ba|औले वनमारा अर्को वनमारा भन्दा अलि सेतो भएकोले यसलाई सेतो वनमारा पनि भनिन्छ।|औले वनमारा अर्को वनमारा भन्दा अलि सेतो भएकोले यसलाई सेतो वनमारा पनि भनिन्छ।
4219068441|बञ्चित गरिने छैन|बञ्चित गरिने छैन
0532ddeca7|प्रवाह प्रणाली अन्तर्गत|प्रवाह प्रणाली अन्तर्गत
147933f5b6|ल्याउने विचारमा छु|ल्याउने विचारमा छु
ce02ddf347|गर्ने उद्देश्यले स्थापना|गर्ने उद्देश्यले स्थापना
2601d6da4c|सजायलाई कम गर्न|सजायलाई कम गर्न
e78e280a10|6 सय वर्षअघि|6 सय वर्षअघि
452c1f0039|पहिले कर्णाली नदीमा|पहिले कर्णाली नदीमा
ef51650b7a|जरुरी पर्दछ|जरुरी पर्दछ
4957685a9d|सम्माननीय प्रधानमन्त्री श्री|सम्माननीय प्रधानमन्त्री श्री
bf19bcf0ab|सक्ने गैरआवासीय नेपालीहरूको|सक्ने गैरआवासीय नेपालीहरूको
37ba564dde|उसले देशको आन्तरिक|उसले देशको आन्तरिक
01558a3d7d|यस अनुवादको प्रो|यस अनुवादको प्रो
0d1f72aae7|आफ्नो आवाजको|आफ्नो आवाजको
e0e311d7a9|पनि इन्डियाटाइम्सले बलिउडको|पनि इन्डियाटाइम्सले बलिउडको
3e7a2d6741|आफ्नो परिवारबाट|आफ्नो परिवारबाट
61163efdf6|पुरस्कारको लागि|पुरस्कारको लागि
e031829946|अपभ्रंश भएर नै|अपभ्रंश भएर नै
70939ac9eb|महासङ्घको महासचिव हुन्|महासङ्घको महासचिव हुन्
9cd3eaa80a|कुनै पनि चलचित्रले|कुनै पनि चलचित्रले
9576f8966a|अन्तरिम कालमा माओवादी|अन्तरिम कालमा माओवादी
f39b882d35|चिनाएको क्षेत्र त|चिनाएको क्षेत्र त
05a14a543c|धेरै पहिलेदेखि|धेरै पहिलेदेखि
82074b9e13|धेरैलाई उनले|धेरैलाई उनले
e3cb77e6af|जब मनुष्य जाति|जब मनुष्य जाति
5e853c1dfb|सैद्धान्तिक निष्ठा|सैद्धान्तिक निष्ठा
e2bb0adf53|संहार गरेका थिए|संहार गरेका थिए
457cc3f9f5|रूपनारायण सिंहको|रूपनारायण सिंहको
4aabd78d74|जगत्मा कुनै जीव|जगत्मा कुनै जीव
83b2a1b15a|लत्याएर महिलाहरू महिनावारी|लत्याएर महिलाहरू महिनावारी
dceaed4ae2|दरबान वडडाँडा चकचके|दरबान वडडाँडा चकचके
267d33d13e|यस मन्दिरलाई अझै|यस मन्दिरलाई अझै
d77d194527|21 वर्ष वा त्योभन्दा|21 वर्ष वा त्योभन्दा
da0559d1aa|टोली माइती नेपालको|टोली माइती नेपालको
3477fbab21|र रुससँग जोडिएको छ|र रुससँग जोडिएको छ
97bcdb0afb|त्यसपछि उनले रेडियो|त्यसपछि उनले रेडियो
347019218c|प्रविधिको आविष्कार|प्रविधिको आविष्कार
5df8b7b705|दोलखा जिल्लाको दक्षिण|दोलखा जिल्लाको दक्षिण
aed2c2bd8d|जनगणना अनुसार डाडीगुराँसेको|जनगणना अनुसार डाडीगुराँसेको
e7e0edf5c3|अरूको तुलनामा सिन्दुरको|अरूको तुलनामा सिन्दुरको
6e3aeb8ea3|उनले टुकी प्रज्ञा|उनले टुकी प्रज्ञा
a4f0f24991|यन्त्र मिस्र यन्त्र|यन्त्र मिस्र यन्त्र
d131c2ac88|भए तर पनि|भए तर पनि
d144e80c64|महिला अपराधीहरूका नजिक|महिला अपराधीहरूका नजिक
d507538010|मान्छेले आफूले चाहेको जस्तो जीवन बाँच्न सक्दैन।|मान्छेले आफूले चाहेको जस्तो जीवन बाँच्न सक्दैन।
4ffa8ca0ac|निर्वाचन आयोग हो|निर्वाचन आयोग हो
d9bf040601|किपट प्रणाली अन्तर्गत|किपट प्रणाली अन्तर्गत
1586898576|केरलका अनेक वैज्ञानिक|केरलका अनेक वैज्ञानिक
35a07b61be|त्यस वर्गको मुक्तिको|त्यस वर्गको मुक्तिको
f0e656b227|बेलनाकार काठको|बेलनाकार काठको
4a60471ccb|संस्थाको योगदानलाई इतिहासले|संस्थाको योगदानलाई इतिहासले
dc4a9a7682|धनकुटा जिल्लाको भेडेटारबाट|धनकुटा जिल्लाको भेडेटारबाट
a99e4b1f3b|सार्वजनिक चासोका सभाहरूको|सार्वजनिक चासोका सभाहरूको
abc78f1f06|फेरी तपाईँ एमपिपिबाट|फेरी तपाईँ एमपिपिबाट
af512e9e08|हजारौँ कलेजहरू|हजारौँ कलेजहरू
2866616cd7|सेटले पनि यसलाई|सेटले पनि यसलाई
9d9c37d4a2|ढुण्डिराज ऋषिकेश|ढुण्डिराज ऋषिकेश
08606b64cc|पिर मर्का गुनासाहरू|पिर मर्का गुनासाहरू
c33fb55943|केवल एउटा व्यक्तिलाई|केवल एउटा व्यक्तिलाई
d7a38c2a59|माफ गर्दिनु भन्ने|माफ गर्दिनु भन्ने
6a6ee496a7|यसको कुल क्षेत्रफल|यसको कुल क्षेत्रफल
5dc671dcb6|जनयुद्ध थालनीताका|जनयुद्ध थालनीताका
709a298001|प्युठान राज्यसँग सुमधुर|प्युठान राज्यसँग सुमधुर
ccfaa143f9|र योग्य थिए|र योग्य थिए
7225f0004e|आधुनिक नेपालको इतिहासमा|आधुनिक नेपालको इतिहासमा
8cb52eaf1a|यस्तो पहुँचलाई राज्यले|यस्तो पहुँचलाई राज्यले
680af197d0|लागि डप कोटा|लागि डप कोटा
6c1d448a4d|संयुक्तरूपमा अफ्रिका पीस|संयुक्तरूपमा अफ्रिका पीस
e6d0d5d764|उक्त बारह स्थानमा|उक्त बारह स्थानमा
787c26963d|मटरमा अत्याधिक प्रोटिन|मटरमा अत्याधिक प्रोटिन
1432c81020|रहेको मान्दछ|रहेको मान्दछ
483b6c24e1|सम्पन्न होस्|सम्पन्न होस्
1ba8b9301a|यिनीहरूको व्यावहारिक प्रयोग|यिनीहरूको व्यावहारिक प्रयोग
b73b68a2d2|सम्राट यन्त्र सूर्यको|सम्राट यन्त्र सूर्यको
3dbdbcb697|स्त्रीजातिले लगाउने चौबन्दी|स्त्रीजातिले लगाउने चौबन्दी
d0dc42a681|हिंसा नै हुन्|हिंसा नै हुन्
1d61a13b9d|प्रदिप ऐरी 14|प्रदिप ऐरी 14
c40540b1a7|उक्त दरबारको नाम|उक्त दरबारको नाम
a8f25064df|पोखरीको रूपमा परिणत|पोखरीको रूपमा परिणत
fd63f6a6b8|समाजवादी पार्टी प्रवेश|समाजवादी पार्टी प्रवेश
427ec88a29|कि यदि तपाईँ|कि यदि तपाईँ
bb76263f1e|बुद्ध धर्मसम्बन्धी|बुद्ध धर्मसम्बन्धी
2745eda62a|आपराधिक तत्त्व तथा|आपराधिक तत्त्व तथा
15ea592fb6|पनि केही ठाउँमा|पनि केही ठाउँमा
5a1963c833|भनी लेखेको देखिन्छ|भनी लेखेको देखिन्छ
4b0f085c66|माछालाई मानिन्छ|माछालाई मानिन्छ
c44b8973bf|समाचार तथा अन्य|समाचार तथा अन्य
71faa0e3d2|सर्वश्रेष्ठ अभिनेताको फिल्मफेयर|सर्वश्रेष्ठ अभिनेताको फिल्मफेयर
12108ac09b|उमाल्यो भने फाट्छ|उमाल्यो भने फाट्छ
916e99b467|सत्प्रवृत्तिको अपेक्षा रहन्छ|सत्प्रवृत्तिको अपेक्षा रहन्छ
c87e782ed4|यसका पछि संस्कृत|यसका पछि संस्कृत
99ce10125e|तिनका पदाधिकारीहरु|तिनका पदाधिकारीहरु
219966050b|नाममा हुन्छन्|नाममा हुन्छन्
1e0bdc46b1|गोकर्ण धार्मिक तथा|गोकर्ण धार्मिक तथा
cf2c07ba24|थिए उनका नेतृत्वमा|थिए उनका नेतृत्वमा
d881939d56|गोर्खाली सुधार सभा|गोर्खाली सुधार सभा
db9a0c8a51|सहादत पाए|सहादत पाए
d983ab0b7d|3 शालिग्राम हाम्रो|3 शालिग्राम हाम्रो
29ae1b89cb|हिउँले पुरिन्छ|हिउँले पुरिन्छ
1fcef9573e|कम्पनीहरू पेप्सी ग्याप|कम्पनीहरू पेप्सी ग्याप
e4305c38da|सेती अञ्चलको|सेती अञ्चलको
36e3b42ee0|दोलखा जिल्लाको|दोलखा जिल्लाको
0b08d502a0|उनलाई सर्वश्रेष्ठ सहायक|उनलाई सर्वश्रेष्ठ सहायक
084b8e861c|चितवन प्रकाशनले|चितवन प्रकाशनले
2c0ad4c154|कार्य सराहनीय छ|कार्य सराहनीय छ
e1f7d7d029|हत्याको आरोप लगाए|हत्याको आरोप लगाए
7964023e1d|हर दिन मेरो|हर दिन मेरो
3295ade169|परयाहरूको संजालभित्र|परयाहरूको संजालभित्र
e236b05b3a|उनीहरूले जितिसकेपछि त्यो|उनीहरूले जितिसकेपछि त्यो
2ddd62f419|ग्रह एउटै घरमा रहनु|ग्रह एउटै घरमा रहनु
ac9b4b2e14|एक पटक राजा|एक पटक राजा
c1d00429b5|रेग्मीले कार्यक्रम उद्घाटनका|रेग्मीले कार्यक्रम उद्घाटनका
2d1f5c1da6|दश दिन देखि|दश दिन देखि
6e12be4973|न्युक्यासल युनाइटेड|न्युक्यासल युनाइटेड
2ad4501917|निरन्तर योगदान|निरन्तर योगदान
8ce2e90ee5|पाटे छाना अड्याउन|पाटे छाना अड्याउन
2eda9afed0|दक्षिणमा कन्चनपुर पर्छ|दक्षिणमा कन्चनपुर पर्छ
2e55402c1a|यो जिल्लाको आकार|यो जिल्लाको आकार
165a103360|ज्ञानी बनी प्रातमा|ज्ञानी बनी प्रातमा
dd0ac2ca07|कुनै दिन हामी|कुनै दिन हामी
3b2bf9252d|मार्गलाई सजिलै पत्ता|मार्गलाई सजिलै पत्ता
8b139bbee0|बहुमतवाट निजको विरुद्ध|बहुमतवाट निजको विरुद्ध
3759dfb342|अस्थायी रूपमा बसे|अस्थायी रूपमा बसे
e13e439ad8|पनि ख्वाउने चलन छ|पनि ख्वाउने चलन छ
c434604a0d|पल्सर तथा अन्य|पल्सर तथा अन्य
ab103a3595|साधारणतया वर्गमूल गर्ने|साधारणतया वर्गमूल गर्ने
4075571cda|अनुष्ठान अन्तर्राष्ट्रिय नेपाली|अनुष्ठान अन्तर्राष्ट्रिय नेपाली
82ce9b60d7|अब आम जनताहरू अँध्यारोबाट उज्यालोतिर लम्कन एउटै आवाज गुन्जाउँदै छन्।|अब आम जनताहरू अँध्यारोबाट उज्यालोतिर लम्कन एउटै आवाज गुन्जाउँदै छन्।
11ac749377|मेला सम्पन्न भएको|मेला सम्पन्न भएको
f0b2e33d0c|कुसिक ऋषिको नामबाट|कुसिक ऋषिको नामबाट
b4c08d6535|पत्र सन्देश पत्र|पत्र सन्देश पत्र
8ef983c0fd|र कलेजो खान्छन्|र कलेजो खान्छन्
7985dd6529|झोडा पनि|झोडा पनि
8b3668b3e7|ध्याप्ची खञ्जरी नेपालमा पाइने एक प्रकारको चराको नाम हो।|ध्याप्ची खञ्जरी नेपालमा पाइने एक प्रकारको चराको नाम हो।
6bed2024c5|गएकाले शिक्षा स्वास्थ्यको पनि|गएकाले शिक्षा स्वास्थ्यको पनि
4f278dd1a1|नेपाली भाषामा सिक्किम|नेपाली भाषामा सिक्किम
